"date","Country.Territory","Admin1","ISOCODE","Confirmed.cases","Confirmed.deaths","Suspected.cases","Suspected.deaths","Probable.cases","Probable.deaths","Hospitalized.deaths","Hospitalized.cases"
2023-01-02,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","Santo Domingo","DO-32",8,0,0,0,0,0,NA,NA
2023-01-02,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2023-01-01,"Haiti","TOTAL","HTI",1427,377,20320,0,NA,NA,NA,NA
2023-01-01,"Haiti","Ouest","HT-OU",1057,172,14495,0,0,0,NA,NA
2023-01-01,"Haiti","Artibonite","HT-AR",55,0,3074,0,0,0,NA,NA
2023-01-01,"Haiti","Centre","HT-CE",157,0,1243,0,0,0,NA,NA
2023-01-01,"Haiti","Nord","HT-ND",52,0,141,0,0,0,NA,NA
2023-01-01,"Haiti","Sud","HT-SD",14,0,86,0,0,0,NA,NA
2023-01-01,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2023-01-01,"Haiti","Nord-Ouest","HT-NO",11,0,307,0,0,0,NA,NA
2023-01-01,"Haiti","Grand Anse","HT-GA",20,0,282,0,0,0,NA,NA
2023-01-01,"Haiti","Sud-Est","HT-SE",60,0,212,0,0,0,NA,NA
2023-01-01,"Haiti","Nippes","HT-NI",1,0,472,0,0,0,NA,NA
2023-01-01,"Haiti","Undetermined",NA,0,205,0,0,0,0,NA,NA
2023-01-01,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2023-01-01,"Dominican Republic","TOTAL","DOM",10,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Monte Cristi","DO-15",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Santo Domingo","DO-32",8,0,0,0,0,0,NA,NA
2023-01-01,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2022-12-31,"Haiti","TOTAL","HTI",1427,377,20320,0,NA,NA,NA,NA
2022-12-31,"Haiti","Ouest","HT-OU",1057,172,14495,0,0,0,NA,NA
2022-12-31,"Haiti","Artibonite","HT-AR",55,0,3074,0,0,0,NA,NA
2022-12-31,"Haiti","Centre","HT-CE",157,0,1243,0,0,0,NA,NA
2022-12-31,"Haiti","Nord","HT-ND",52,0,141,0,0,0,NA,NA
2022-12-31,"Haiti","Sud","HT-SD",14,0,86,0,0,0,NA,NA
2022-12-31,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2022-12-31,"Haiti","Nord-Ouest","HT-NO",11,0,307,0,0,0,NA,NA
2022-12-31,"Haiti","Grand Anse","HT-GA",20,0,282,0,0,0,NA,NA
2022-12-31,"Haiti","Sud-Est","HT-SE",60,0,212,0,0,0,NA,NA
2022-12-31,"Haiti","Nippes","HT-NI",1,0,472,0,0,0,NA,NA
2022-12-31,"Haiti","Undetermined",NA,0,205,0,0,0,0,NA,NA
2022-12-31,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2022-12-31,"Dominican Republic","TOTAL","DOM",10,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Monte Cristi","DO-15",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Santo Domingo","DO-32",8,0,0,0,0,0,NA,NA
2022-12-31,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2022-12-30,"Haiti","TOTAL","HTI",1427,377,20320,0,NA,NA,NA,NA
2022-12-30,"Haiti","Ouest","HT-OU",1057,172,14495,0,0,0,NA,NA
2022-12-30,"Haiti","Artibonite","HT-AR",55,0,3074,0,0,0,NA,NA
2022-12-30,"Haiti","Centre","HT-CE",157,0,1243,0,0,0,NA,NA
2022-12-30,"Haiti","Nord","HT-ND",52,0,141,0,0,0,NA,NA
2022-12-30,"Haiti","Sud","HT-SD",14,0,86,0,0,0,NA,NA
2022-12-30,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2022-12-30,"Haiti","Nord-Ouest","HT-NO",11,0,307,0,0,0,NA,NA
2022-12-30,"Haiti","Grand Anse","HT-GA",20,0,282,0,0,0,NA,NA
2022-12-30,"Haiti","Sud-Est","HT-SE",60,0,212,0,0,0,NA,NA
2022-12-30,"Haiti","Nippes","HT-NI",1,0,472,0,0,0,NA,NA
2022-12-30,"Haiti","Undetermined",NA,0,205,0,0,0,0,NA,NA
2022-12-30,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2022-12-30,"Dominican Republic","TOTAL","DOM",10,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Monte Cristi","DO-15",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Santo Domingo","DO-32",8,0,0,0,0,0,NA,NA
2022-12-30,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2022-12-29,"Haiti","TOTAL","HTI",1427,376,20129,0,NA,NA,NA,NA
2022-12-29,"Haiti","Ouest","HT-OU",1057,172,14460,0,0,0,NA,NA
2022-12-29,"Haiti","Artibonite","HT-AR",55,0,3015,0,0,0,NA,NA
2022-12-29,"Haiti","Centre","HT-CE",157,0,1211,0,0,0,NA,NA
2022-12-29,"Haiti","Nord","HT-ND",52,0,141,0,0,0,NA,NA
2022-12-29,"Haiti","Sud","HT-SD",14,0,86,0,0,0,NA,NA
2022-12-29,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2022-12-29,"Haiti","Nord-Ouest","HT-NO",11,0,263,0,0,0,NA,NA
2022-12-29,"Haiti","Grand Anse","HT-GA",20,0,261,0,0,0,NA,NA
2022-12-29,"Haiti","Sud-Est","HT-SE",60,0,212,0,0,0,NA,NA
2022-12-29,"Haiti","Nippes","HT-NI",1,0,472,0,0,0,NA,NA
2022-12-29,"Haiti","Undetermined",NA,0,204,0,0,0,0,NA,NA
2022-12-29,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2022-12-29,"Dominican Republic","TOTAL","DOM",10,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Monte Cristi","DO-15",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Santo Domingo","DO-32",8,0,0,0,0,0,NA,NA
2022-12-29,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2022-12-28,"Haiti","TOTAL","HTI",1427,371,19940,0,NA,NA,NA,NA
2022-12-28,"Haiti","Ouest","HT-OU",1059,172,14356,0,0,0,NA,NA
2022-12-28,"Haiti","Artibonite","HT-AR",55,0,2951,0,0,0,NA,NA
2022-12-28,"Haiti","Centre","HT-CE",157,0,1196,0,0,0,NA,NA
2022-12-28,"Haiti","Nord","HT-ND",52,0,141,0,0,0,NA,NA
2022-12-28,"Haiti","Sud","HT-SD",12,0,86,0,0,0,NA,NA
2022-12-28,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2022-12-28,"Haiti","Nord-Ouest","HT-NO",11,0,262,0,0,0,NA,NA
2022-12-28,"Haiti","Grand Anse","HT-GA",20,0,256,0,0,0,NA,NA
2022-12-28,"Haiti","Sud-Est","HT-SE",60,0,212,0,0,0,NA,NA
2022-12-28,"Haiti","Nippes","HT-NI",1,0,472,0,0,0,NA,NA
2022-12-28,"Haiti","Undetermined",NA,0,199,0,0,0,0,NA,NA
2022-12-28,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2022-12-28,"Dominican Republic","TOTAL","DOM",10,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Monte Cristi","DO-15",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Santo Domingo","DO-32",8,0,0,0,0,0,NA,NA
2022-12-28,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2022-12-27,"Haiti","TOTAL","HTI",1427,363,19592,0,NA,NA,NA,NA
2022-12-27,"Haiti","Ouest","HT-OU",1057,164,14218,0,0,0,NA,NA
2022-12-27,"Haiti","Artibonite","HT-AR",55,0,2900,0,0,0,NA,NA
2022-12-27,"Haiti","Centre","HT-CE",157,0,1160,0,0,0,NA,NA
2022-12-27,"Haiti","Nord","HT-ND",52,0,132,0,0,0,NA,NA
2022-12-27,"Haiti","Sud","HT-SD",14,0,59,0,0,0,NA,NA
2022-12-27,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2022-12-27,"Haiti","Nord-Ouest","HT-NO",11,0,201,0,0,0,NA,NA
2022-12-27,"Haiti","Grand Anse","HT-GA",20,0,241,0,0,0,NA,NA
2022-12-27,"Haiti","Sud-Est","HT-SE",60,0,201,0,0,0,NA,NA
2022-12-27,"Haiti","Nippes","HT-NI",1,0,472,0,0,0,NA,NA
2022-12-27,"Haiti","Undetermined",NA,0,199,0,0,0,0,NA,NA
2022-12-27,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2022-12-27,"Dominican Republic","TOTAL","DOM",8,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Espaillat","DO-09",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Hato Mayor","DO-30",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Hermanas Mirabal","DO-19",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Independencia","DO-10",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","La Altagracia*","DO-11",1,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","La Romana","DO-12",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","La Vega","DO-13",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Maria Trinidad Sanchez","DO-14",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Monsenor Nouel","DO-28",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Monte Cristi","DO-15",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Monte Plata","DO-29",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Pedernales","DO-16",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Peravia","DO-17",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Puerto Plata","DO-18",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Samana","DO-20",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","San Cristobal","DO-21",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","San Jose de Ocoa","DO-31",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","San Juan","DO-22",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","San Pedro de Macoris","DO-23",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Sanchez Ramirez","DO-24",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Santiago","DO-25",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Santiago Rodriguez","DO-26",0,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Santo Domingo","DO-32",6,0,0,0,0,0,NA,NA
2022-12-27,"Dominican Republic","Valverde","DO-27",0,0,0,0,0,0,NA,NA
2022-12-26,"Haiti","TOTAL","HTI",1380,324,18469,0,NA,NA,NA,NA
2022-12-26,"Haiti","Ouest","HT-OU",1024,164,13817,0,0,0,NA,NA
2022-12-26,"Haiti","Artibonite","HT-AR",54,0,2554,0,0,0,NA,NA
2022-12-26,"Haiti","Centre","HT-CE",157,0,982,0,0,0,NA,NA
2022-12-26,"Haiti","Nord","HT-ND",39,0,130,0,0,0,NA,NA
2022-12-26,"Haiti","Sud","HT-SD",14,0,53,0,0,0,NA,NA
2022-12-26,"Haiti","Nord-Est","HT-NE",0,0,8,0,0,0,NA,NA
2022-12-26,"Haiti","Nord-Ouest","HT-NO",11,0,68,0,0,0,NA,NA
2022-12-26,"Haiti","Grand Anse","HT-GA",20,0,219,0,0,0,NA,NA
2022-12-26,"Haiti","Sud-Est","HT-SE",60,0,183,0,0,0,NA,NA
2022-12-26,"Haiti","Nippes","HT-NI",1,0,452,0,0,0,NA,NA
2022-12-26,"Haiti","Undetermined",NA,0,160,3,0,0,0,NA,NA
2022-12-26,"Haiti","Prison",NA,14,14,368,0,0,0,NA,NA
2022-12-26,"Dominican Republic","TOTAL","DOM",8,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Azua","DO-02",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Baoruco","DO-03",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Barahona","DO-04",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Dajabon","DO-05",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Distrito Nacional","DO-01",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Duarte","DO-06",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","El Seibo","DO-08",0,0,0,0,0,0,NA,NA
2022-12-26,"Dominican Republic","Elias Pina","DO-07",0,0,0,0,0,0,NA,NA
